sym,sector,signal_type,regime,entry_date,entry,stop,target,bars_held,is_short,smart_rank,exit_date,exit,pnl_pct,rr,outcome
SAUD,BANKS,early,NEUTRAL,2023-11-12,9.32,8.94,10.21,3,False,23.46,2023-11-15,10.21,8.97,2.34,WIN
EGTS,SERVICES,early,NEUTRAL,2023-11-09,4.28,4.15,4.69,5,False,23.75,2023-11-16,4.69,9.0,3.15,WIN
OCDI,REAL_ESTATE,early,NEUTRAL,2023-11-15,21.83,20.95,23.91,3,False,27.18,2023-11-20,20.95,-4.61,1.0,LOSS
EGTS,SERVICES,early,NEUTRAL,2023-11-16,4.6,4.41,5.04,3,False,25.06,2023-11-21,4.41,-4.71,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2023-11-21,14.2,13.63,15.56,2,False,24.95,2023-11-23,15.56,9.0,2.39,WIN
OCDI,REAL_ESTATE,early,NEUTRAL,2023-11-20,22.49,21.58,24.63,5,False,25.13,2023-11-27,24.63,8.94,2.35,WIN
SWDY,ENERGY,early,NEUTRAL,2023-11-14,28.25,27.11,30.95,10,False,23.06,2023-11-28,27.11,-4.61,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2023-11-08,18.07,17.34,19.79,15,False,20.25,2023-11-29,18.75,3.19,0.93,EXIT
ORWE,SERVICES,early,NEUTRAL,2023-11-27,16.56,15.9,18.14,2,False,25.74,2023-11-29,15.9,-4.56,1.0,LOSS
FWRY,SERVICES,ultra,NEUTRAL,2023-11-23,5.29,5.13,5.8,9,False,37.17,2023-12-06,5.8,9.07,3.19,WIN
JUFO,SERVICES,early,NEUTRAL,2023-11-28,15.5,14.88,16.98,7,False,26.5,2023-12-07,14.88,-4.57,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2023-12-05,34.18,32.8,37.44,2,False,24.5,2023-12-07,32.8,-4.61,1.0,LOSS
PHDC,REAL_ESTATE,early,NEUTRAL,2023-12-07,3.05,2.98,3.35,1,False,23.32,2023-12-10,2.98,-2.87,1.0,LOSS
AMOC,INDUSTRIAL,early,NEUTRAL,2023-11-20,8.24,7.91,9.03,15,False,27.74,2023-12-11,7.91,-4.58,1.0,LOSS
ORWE,SERVICES,early,NEUTRAL,2023-11-29,15.63,15.01,17.13,8,False,24.31,2023-12-11,15.01,-4.54,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2023-12-11,10.33,10.02,11.31,5,False,29.74,2023-12-18,11.31,8.91,3.16,WIN
KZPC,INDUSTRIAL,ultra,NEUTRAL,2023-12-18,7.31,7.09,8.01,3,False,25.7,2023-12-21,7.09,-3.58,1.0,LOSS
FWRY,SERVICES,early,NEUTRAL,2023-12-10,5.82,5.65,6.38,11,False,29.06,2023-12-25,5.65,-3.5,1.0,LOSS
EAST,ENERGY,early,NEUTRAL,2023-12-11,22.68,21.77,24.84,11,False,21.37,2023-12-26,21.77,-4.59,1.0,LOSS
SAUD,BANKS,early,NEUTRAL,2023-12-14,10.87,10.44,11.91,8,False,22.49,2023-12-26,10.44,-4.53,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2023-12-07,32.93,31.61,36.08,15,False,31.52,2023-12-28,33.65868377685547,1.64,0.55,EXIT
EAST,ENERGY,buy,NEUTRAL,2023-12-27,22.62,21.94,24.78,2,False,25.15,2023-12-31,24.78,8.97,3.18,WIN
KZPC,INDUSTRIAL,ultra,NEUTRAL,2023-12-28,7.33,7.11,8.03,5,False,30.81,2024-01-08,8.03,8.97,3.18,WIN
ABUK,ENERGY,buy,NEUTRAL,2023-12-27,64.37,62.43,70.52,10,False,24.83,2024-01-14,70.52,8.98,3.17,WIN
TMGH,REAL_ESTATE,early,NEUTRAL,2023-12-21,23.97,23.01,26.26,15,False,29.2,2024-01-15,25.10126304626465,4.14,1.18,EXIT
SWDY,ENERGY,ultra,NEUTRAL,2023-12-31,28.17,27.32,30.86,10,False,27.33,2024-01-16,30.86,8.97,3.16,WIN
SKPC,INDUSTRIAL,early,NEUTRAL,2023-12-31,27.05,26.38,29.64,10,False,33.58,2024-01-16,29.64,9.0,3.87,WIN
FWRY,SERVICES,ultra,NEUTRAL,2024-01-16,5.75,5.58,6.3,1,False,27.01,2024-01-17,5.58,-3.53,1.0,LOSS
SAUD,BANKS,early,NEUTRAL,2024-01-15,12.8,12.48,14.02,3,False,28.89,2024-01-18,14.02,8.96,3.81,WIN
SKPC,INDUSTRIAL,early,NEUTRAL,2024-01-16,29.33,28.44,32.13,2,False,30.13,2024-01-18,32.13,8.97,3.15,WIN
OCDI,REAL_ESTATE,early,NEUTRAL,2024-01-18,24.72,24.09,27.08,3,False,29.73,2024-01-23,24.09,-3.12,1.0,LOSS
OCDI,REAL_ESTATE,early,NEUTRAL,2024-01-23,23.52,22.58,25.77,2,False,30.2,2024-01-28,25.77,8.99,2.39,WIN
COMI,BANKS,ultra,BULL,2024-01-17,72.09,69.92,78.98,7,False,33.24,2024-01-29,78.98,8.98,3.18,WIN
HRHO,SERVICES,ultra,NEUTRAL,2024-01-08,17.17,16.66,18.81,15,False,25.61,2024-01-30,18.81,8.98,3.22,WIN
JUFO,SERVICES,early,NEUTRAL,2024-01-14,16.69,16.02,18.29,11,False,30.25,2024-01-30,18.29,9.01,2.39,WIN
AMOC,INDUSTRIAL,early,BULL,2024-01-28,9.26,8.98,10.14,2,False,27.55,2024-01-30,8.98,-3.6,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2024-01-18,35.53,34.1,38.92,8,False,25.82,2024-01-31,34.1,-4.6,1.0,LOSS
KZPC,INDUSTRIAL,early,NEUTRAL,2024-01-29,8.74,8.39,9.57,2,False,20.4,2024-01-31,8.39,-4.58,1.0,LOSS
AMOC,INDUSTRIAL,early,BULL,2024-01-30,8.8,8.45,9.64,1,False,28.14,2024-01-31,8.45,-4.55,1.0,LOSS
HRHO,SERVICES,early,BULL,2024-01-31,18.01,17.47,19.73,1,False,31.57,2024-02-01,17.47,-3.57,1.0,LOSS
ABUK,ENERGY,early,BULL,2024-01-31,75.48,72.45,82.69,1,False,30.45,2024-02-01,72.45,-4.59,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2024-02-01,32.53,31.23,35.64,1,False,27.66,2024-02-04,31.23,-4.57,1.0,LOSS
ORWE,SERVICES,early,NEUTRAL,2024-02-01,21.37,20.51,23.41,1,False,26.98,2024-02-04,20.51,-4.6,1.0,LOSS
COMI,BANKS,early,NEUTRAL,2024-02-04,77.9,74.77,85.34,1,False,24.15,2024-02-05,74.77,-4.59,1.0,LOSS
CNFN,BANKS,early,NEUTRAL,2024-02-05,3.88,3.78,4.25,1,False,28.22,2024-02-06,4.25,8.96,3.7,WIN
PHDC,REAL_ESTATE,early,NEUTRAL,2024-02-05,3.59,3.45,3.93,1,False,23.52,2024-02-06,3.45,-4.47,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2024-02-04,34.96,33.55,38.29,3,False,23.68,2024-02-07,38.29,8.95,2.36,WIN
ISPH,ENERGY,early,BULL,2024-02-06,3.36,3.22,3.68,1,False,36.29,2024-02-07,3.22,-4.74,1.0,LOSS
JUFO,SERVICES,early,BULL,2024-02-06,18.2,17.46,19.93,5,False,24.44,2024-02-13,19.93,8.93,2.34,WIN
ISPH,ENERGY,early,NEUTRAL,2024-02-07,3.19,3.06,3.49,4,False,33.29,2024-02-13,3.49,8.83,2.31,WIN
OCDI,REAL_ESTATE,early,NEUTRAL,2024-02-08,26.66,25.58,29.2,3,False,29.63,2024-02-13,29.2,8.95,2.35,WIN
HELI,REAL_ESTATE,ultra,NEUTRAL,2024-02-07,10.16,9.86,11.13,8,False,34.88,2024-02-19,11.13,8.97,3.23,WIN
FWRY,SERVICES,early,NEUTRAL,2024-02-13,5.65,5.51,6.19,8,False,27.86,2024-02-25,5.51,-3.05,1.0,LOSS
COMI,BANKS,early,NEUTRAL,2024-02-13,77.83,74.7,85.26,8,False,22.78,2024-02-25,74.7,-4.6,1.0,LOSS
AMOC,INDUSTRIAL,early,NEUTRAL,2024-02-19,8.19,7.86,8.97,4,False,29.94,2024-02-25,7.86,-4.6,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2024-02-19,11.51,11.17,12.61,4,False,29.71,2024-02-25,11.17,-3.53,1.0,LOSS
KZPC,INDUSTRIAL,ultra,NEUTRAL,2024-02-20,8.47,8.22,9.28,3,False,25.11,2024-02-25,8.22,-3.53,1.0,LOSS
EAST,ENERGY,ultra,BULL,2024-02-25,27.89,27.05,30.56,2,False,31.43,2024-02-27,30.56,9.0,3.18,WIN
SWDY,ENERGY,buy,BULL,2024-02-26,32.31,31.34,35.39,1,False,23.92,2024-02-27,35.39,8.96,3.18,WIN
EAST,ENERGY,buy,NEUTRAL,2024-02-27,28.76,27.9,31.51,2,False,25.0,2024-02-29,27.9,-3.57,1.0,LOSS
HELI,REAL_ESTATE,early,BULL,2024-02-25,10.88,10.44,11.92,6,False,27.77,2024-03-04,11.92,8.98,2.36,WIN
SWDY,ENERGY,ultra,NEUTRAL,2024-02-28,33.71,32.69,36.93,4,False,29.82,2024-03-05,36.93,8.98,3.16,WIN
HRHO,SERVICES,buy,NEUTRAL,2024-03-03,18.91,18.34,20.72,2,False,20.89,2024-03-05,20.72,9.0,3.18,WIN
HELI,REAL_ESTATE,early,NEUTRAL,2024-03-05,12.25,11.75,13.42,1,False,21.41,2024-03-06,11.75,-4.66,1.0,LOSS
COMI,BANKS,buy,NEUTRAL,2024-03-05,72.97,70.77,79.94,1,False,24.77,2024-03-06,79.94,8.98,3.17,WIN
HRHO,SERVICES,ultra,BULL,2024-03-06,20.05,19.44,21.96,2,False,35.3,2024-03-10,21.96,8.95,3.13,WIN
COMI,BANKS,early,NEUTRAL,2024-03-07,79.69,77.29,87.3,2,False,35.84,2024-03-11,87.3,8.97,3.17,WIN
CIEB,BANKS,early,NEUTRAL,2024-03-10,21.3,20.45,23.34,1,False,29.45,2024-03-11,23.34,9.0,2.4,WIN
HELI,REAL_ESTATE,early,BULL,2024-03-06,11.28,10.83,12.36,4,False,32.96,2024-03-12,10.83,-4.56,1.0,LOSS
SAUD,BANKS,early,BULL,2024-03-11,15.13,14.52,16.57,1,False,27.18,2024-03-12,14.52,-4.61,1.0,LOSS
CIEB,BANKS,early,BULL,2024-03-11,21.79,20.91,23.87,2,False,29.14,2024-03-13,20.91,-4.61,1.0,LOSS
SAUD,BANKS,early,NEUTRAL,2024-03-12,14.62,14.03,16.02,1,False,28.69,2024-03-13,14.03,-4.61,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2024-03-14,21.7,20.83,23.77,1,False,26.55,2024-03-17,20.83,-4.58,1.0,LOSS
SAUD,BANKS,early,NEUTRAL,2024-03-13,13.49,12.95,14.78,3,False,26.78,2024-03-18,12.95,-4.58,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2024-03-17,21.5,20.64,23.56,1,False,25.14,2024-03-18,20.64,-4.57,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2024-03-18,20.49,19.67,22.45,1,False,23.66,2024-03-19,19.67,-4.58,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2024-03-19,19.52,18.74,21.39,2,False,22.08,2024-03-21,18.74,-4.57,1.0,LOSS
COMI,BANKS,early,NEUTRAL,2024-03-13,84.11,80.72,92.14,10,False,26.46,2024-03-27,80.72,-4.61,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2024-03-25,53.75,52.4,58.88,2,False,23.3,2024-03-27,52.4,-3.09,1.0,LOSS
FWRY,SERVICES,early,NEUTRAL,2024-03-26,8.35,8.01,9.15,1,False,21.69,2024-03-27,8.01,-4.65,1.0,LOSS
TMGH,REAL_ESTATE,early,NEUTRAL,2024-04-01,64.32,62.71,70.46,2,False,25.37,2024-04-03,62.71,-3.08,1.0,LOSS
KZPC,INDUSTRIAL,buy,NEUTRAL,2024-04-02,7.56,7.33,8.28,1,False,23.09,2024-04-03,7.33,-3.62,1.0,LOSS
KZPC,INDUSTRIAL,buy,NEUTRAL,2024-04-03,7.29,7.07,7.98,3,False,21.71,2024-04-08,7.07,-3.59,1.0,LOSS
EGTS,SERVICES,ultra,NEUTRAL,2024-04-03,4.76,4.61,5.21,5,False,25.0,2024-04-16,5.21,8.88,3.0,WIN
HELI,REAL_ESTATE,buy,BEAR,2024-04-04,9.82,9.53,10.76,6,False,21.66,2024-04-18,9.53,-3.53,1.0,LOSS
SKPC,INDUSTRIAL,early,BEAR,2024-04-07,30.71,29.48,33.64,5,False,25.2,2024-04-18,29.48,-4.58,1.0,LOSS
AMOC,INDUSTRIAL,buy,BEAR,2024-04-07,6.69,6.42,7.33,5,False,25.17,2024-04-18,6.42,-4.61,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2024-04-08,55.7,54.02,61.02,4,False,29.16,2024-04-18,54.02,-3.59,1.0,LOSS
ETEL,SERVICES,ultra,NEUTRAL,2024-04-16,35.07,34.01,38.42,2,False,25.0,2024-04-18,34.01,-3.6,1.0,LOSS
OCDI,REAL_ESTATE,ultra,NEUTRAL,2024-04-21,51.74,50.18,56.68,1,False,33.63,2024-04-22,50.18,-3.59,1.0,LOSS
PHDC,REAL_ESTATE,ultra,NEUTRAL,2024-04-18,3.84,3.72,4.21,3,False,36.39,2024-04-23,3.72,-3.7,1.0,LOSS
ETEL,SERVICES,ultra,NEUTRAL,2024-04-18,34.25,33.22,37.52,3,False,25.0,2024-04-23,33.22,-3.58,1.0,LOSS
ESRS,INDUSTRIAL,buy,NEUTRAL,2024-04-21,65.46,62.83,71.71,2,False,31.64,2024-04-23,62.83,-4.59,1.0,LOSS
OCDI,REAL_ESTATE,early,NEUTRAL,2024-04-22,51.51,49.96,56.43,1,False,30.61,2024-04-23,49.96,-3.58,1.0,LOSS
EGTS,SERVICES,early,BEAR,2024-04-23,5.37,5.16,5.89,1,False,23.0,2024-04-24,5.16,-4.49,1.0,LOSS
EGTS,SERVICES,early,BEAR,2024-04-24,4.89,4.74,5.35,2,False,20.23,2024-04-29,4.74,-3.64,1.0,LOSS
SWDY,ENERGY,ultra,BEAR,2024-05-08,33.49,32.49,36.69,3,False,24.02,2024-05-13,32.49,-3.56,1.0,LOSS
SWDY,ENERGY,ultra,NEUTRAL,2024-05-16,35.95,34.87,39.39,1,False,25.0,2024-05-19,39.39,8.99,3.19,WIN
ESRS,INDUSTRIAL,early,BULL,2024-05-19,68.64,65.88,75.19,2,False,30.86,2024-05-21,75.19,8.97,2.37,WIN
FAIT,BANKS,ultra,BULL,2024-05-19,29.4,28.52,32.21,3,False,32.95,2024-05-22,28.52,-3.57,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2024-05-20,29.76,28.57,32.6,2,False,33.12,2024-05-22,28.57,-4.57,1.0,LOSS
ISPH,ENERGY,ultra,NEUTRAL,2024-05-21,2.51,2.44,2.75,1,False,24.88,2024-05-22,2.44,-3.36,1.0,LOSS
EAST,ENERGY,early,NEUTRAL,2024-05-30,23.33,22.74,25.56,1,False,35.91,2024-06-02,22.74,-3.1,1.0,LOSS
HELI,REAL_ESTATE,ultra,NEUTRAL,2024-05-22,9.37,9.09,10.27,8,False,32.1,2024-06-03,10.27,9.03,3.21,WIN
SKPC,INDUSTRIAL,early,NEUTRAL,2024-05-22,28.36,27.22,31.07,10,False,33.53,2024-06-05,27.22,-4.59,1.0,LOSS
ESRS,INDUSTRIAL,early,NEUTRAL,2024-05-23,75.17,72.15,82.35,9,False,30.61,2024-06-05,72.15,-4.59,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2024-06-04,17.51,16.81,19.18,2,False,32.44,2024-06-06,16.81,-4.57,1.0,LOSS
JUFO,SERVICES,buy,NEUTRAL,2024-05-28,16.06,15.41,17.59,10,False,29.94,2024-06-11,17.59,8.95,2.35,WIN
HELI,REAL_ESTATE,early,NEUTRAL,2024-06-03,10.24,9.83,11.21,6,False,32.09,2024-06-11,9.83,-4.58,1.0,LOSS
PHDC,REAL_ESTATE,early,NEUTRAL,2024-06-06,3.77,3.66,4.13,3,False,26.63,2024-06-11,4.13,8.97,3.27,WIN
JUFO,SERVICES,early,NEUTRAL,2024-06-11,17.4,16.87,19.06,1,False,32.25,2024-06-12,16.87,-3.62,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2024-06-06,16.91,16.23,18.53,6,False,28.6,2024-06-23,18.53,9.01,2.38,WIN
ESRS,INDUSTRIAL,early,NEUTRAL,2024-06-13,78.11,75.75,85.57,3,False,26.81,2024-06-25,85.57,8.98,3.16,WIN
CNFN,BANKS,ultra,NEUTRAL,2024-06-23,4.28,4.15,4.69,2,False,28.99,2024-06-25,4.15,-3.61,1.0,LOSS
JUFO,SERVICES,buy,NEUTRAL,2024-06-12,17.18,16.66,18.82,5,False,31.0,2024-06-26,18.82,8.97,3.15,WIN
PHDC,REAL_ESTATE,early,NEUTRAL,2024-06-11,4.1,3.93,4.49,9,False,28.51,2024-07-02,4.49,8.94,2.29,WIN
ISPH,ENERGY,early,NEUTRAL,2024-07-03,2.94,2.86,3.23,6,False,29.14,2024-07-14,2.86,-3.3,1.0,LOSS
OCDI,REAL_ESTATE,ultra,NEUTRAL,2024-06-23,43.92,42.6,48.11,15,False,33.05,2024-07-16,42.6,-3.58,1.0,LOSS
TMGH,REAL_ESTATE,early,NEUTRAL,2024-06-25,57.18,55.74,62.64,15,False,25.03,2024-07-18,59.35834503173828,3.23,1.51,EXIT
ETEL,SERVICES,ultra,NEUTRAL,2024-06-26,29.05,28.17,31.82,14,False,26.39,2024-07-18,31.82,8.96,3.15,WIN
EAST,ENERGY,ultra,NEUTRAL,2024-07-17,16.79,16.28,18.39,1,False,32.27,2024-07-18,18.39,8.95,3.14,WIN
FWRY,SERVICES,early,NEUTRAL,2024-06-27,6.47,6.3,7.09,15,False,40.36,2024-07-22,6.75,3.75,1.65,EXIT
HRHO,SERVICES,early,NEUTRAL,2024-07-14,21.44,20.58,23.49,13,False,21.36,2024-08-01,20.58,-4.59,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2024-07-18,31.42,30.47,34.42,10,False,33.51,2024-08-04,30.47,-3.6,1.0,LOSS
ISPH,ENERGY,early,NEUTRAL,2024-07-18,2.99,2.87,3.28,10,False,21.72,2024-08-04,2.87,-4.59,1.0,LOSS
HELI,REAL_ESTATE,ultra,NEUTRAL,2024-07-22,9.59,9.3,10.51,8,False,25.0,2024-08-04,9.3,-3.6,1.0,LOSS
EAST,ENERGY,early,NEUTRAL,2024-08-01,19.41,18.63,21.26,1,False,27.81,2024-08-04,18.63,-4.59,1.0,LOSS
KZPC,INDUSTRIAL,early,NEUTRAL,2024-07-21,6.69,6.42,7.33,10,False,30.38,2024-08-05,6.42,-4.61,1.0,LOSS
ESRS,INDUSTRIAL,early,BEAR,2024-08-05,82.29,78.98,90.14,2,False,22.09,2024-08-07,90.14,8.96,2.37,WIN
ESRS,INDUSTRIAL,early,NEUTRAL,2024-08-08,92.35,88.63,101.16,2,False,30.11,2024-08-12,101.16,8.96,2.37,WIN
OCDI,REAL_ESTATE,ultra,NEUTRAL,2024-08-11,41.79,40.53,45.78,2,False,37.61,2024-08-13,45.78,8.97,3.17,WIN
TMGH,REAL_ESTATE,early,NEUTRAL,2024-08-11,58.33,56.57,63.9,5,False,31.81,2024-08-18,56.57,-3.59,1.0,LOSS
OCDI,REAL_ESTATE,early,NEUTRAL,2024-08-13,47.06,45.64,51.56,5,False,40.69,2024-08-20,51.56,8.99,3.17,WIN
ADIB,BANKS,early,NEUTRAL,2024-08-04,37.78,36.26,41.39,13,False,29.07,2024-08-21,41.39,8.98,2.37,WIN
ORWE,SERVICES,early,NEUTRAL,2024-08-20,23.29,22.59,25.51,2,False,33.97,2024-08-22,22.59,-3.58,1.0,LOSS
COMI,BANKS,early,NEUTRAL,2024-08-04,80.18,76.96,87.84,15,False,27.87,2024-08-25,85.26605224609375,5.77,1.58,EXIT
CIEB,BANKS,early,NEUTRAL,2024-08-21,18.56,18.0,20.33,2,False,26.65,2024-08-25,18.0,-3.59,1.0,LOSS
FWRY,SERVICES,early,NEUTRAL,2024-08-18,6.7,6.49,7.34,6,False,30.68,2024-08-26,7.34,8.98,3.05,WIN
HRHO,SERVICES,early,NEUTRAL,2024-08-22,21.5,20.64,23.55,3,False,29.72,2024-08-27,23.55,8.96,2.38,WIN
EAST,ENERGY,early,NEUTRAL,2024-08-27,19.44,18.66,21.3,1,False,29.91,2024-08-28,21.3,8.99,2.38,WIN
SKPC,INDUSTRIAL,ultra,NEUTRAL,2024-08-14,26.54,25.74,29.08,15,False,25.0,2024-09-04,27.505264282226562,3.06,1.21,EXIT
EAST,ENERGY,early,NEUTRAL,2024-08-28,20.84,20.31,22.82,7,False,32.87,2024-09-08,20.31,-3.12,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2024-09-04,50.25,48.23,55.05,3,False,33.26,2024-09-09,48.23,-4.59,1.0,LOSS
ETEL,SERVICES,ultra,NEUTRAL,2024-08-29,30.73,29.81,33.67,10,False,26.58,2024-09-12,33.67,8.99,3.2,WIN
HELI,REAL_ESTATE,early,NEUTRAL,2024-08-25,9.44,9.06,10.34,15,False,34.53,2024-09-16,9.532851219177246,0.41,0.24,EXIT
TMGH,REAL_ESTATE,early,NEUTRAL,2024-09-08,58.43,56.67,64.01,5,False,25.33,2024-09-16,56.67,-3.59,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2024-09-09,47.52,45.61,52.06,4,False,26.7,2024-09-16,45.61,-4.59,1.0,LOSS
SAUD,BANKS,ultra,NEUTRAL,2024-08-26,10.25,9.94,11.23,15,False,29.68,2024-09-17,10.33211612701416,0.23,0.26,EXIT
CNFN,BANKS,early,NEUTRAL,2024-09-16,4.18,4.01,4.58,1,False,30.43,2024-09-17,4.58,8.99,2.35,WIN
ORWE,SERVICES,buy,NEUTRAL,2024-09-12,23.62,22.91,25.88,3,False,28.91,2024-09-18,22.91,-3.58,1.0,LOSS
CNFN,BANKS,early,NEUTRAL,2024-09-19,4.81,4.61,5.26,4,False,33.42,2024-09-25,5.26,8.78,2.25,WIN
HELI,REAL_ESTATE,ultra,NEUTRAL,2024-09-18,9.54,9.25,10.45,7,False,34.15,2024-09-29,10.45,8.96,3.14,WIN
EGTS,SERVICES,early,NEUTRAL,2024-09-25,6.2,5.95,6.79,5,False,30.1,2024-10-02,5.95,-4.61,1.0,LOSS
ADIB,BANKS,early,NEUTRAL,2024-09-24,40.2,38.99,44.04,7,False,29.39,2024-10-03,38.99,-3.58,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2024-09-16,24.85,23.85,27.22,14,False,28.09,2024-10-07,27.22,8.96,2.37,WIN
CIEB,BANKS,early,NEUTRAL,2024-10-02,17.24,16.72,18.88,2,False,32.19,2024-10-07,16.72,-3.59,1.0,LOSS
OCDI,REAL_ESTATE,early,NEUTRAL,2024-10-03,53.98,52.35,59.13,1,False,31.27,2024-10-07,59.13,8.97,3.16,WIN
EAST,ENERGY,early,NEUTRAL,2024-09-17,21.55,20.69,23.61,14,False,22.19,2024-10-08,23.61,8.98,2.4,WIN
HRHO,SERVICES,early,BULL,2024-10-07,24.38,23.4,26.71,1,False,25.31,2024-10-08,23.4,-4.59,1.0,LOSS
FWRY,SERVICES,early,NEUTRAL,2024-10-09,8.55,8.2,9.36,1,False,26.37,2024-10-10,8.2,-4.67,1.0,LOSS
JUFO,SERVICES,early,BULL,2024-10-08,28.71,27.56,31.46,3,False,28.2,2024-10-13,27.56,-4.58,1.0,LOSS
EAST,ENERGY,early,BULL,2024-10-08,22.82,21.9,25.0,6,False,27.89,2024-10-16,25.0,8.98,2.37,WIN
ORWE,SERVICES,ultra,NEUTRAL,2024-10-14,23.21,22.51,25.42,2,False,37.75,2024-10-16,25.42,8.95,3.16,WIN
SAUD,BANKS,early,NEUTRAL,2024-09-29,10.97,10.53,12.02,13,False,37.5,2024-10-17,12.02,9.0,2.39,WIN
ORWE,SERVICES,early,NEUTRAL,2024-10-16,25.38,24.62,27.81,1,False,36.52,2024-10-17,24.62,-3.57,1.0,LOSS
EAST,ENERGY,early,NEUTRAL,2024-10-16,24.35,23.37,26.68,3,False,27.02,2024-10-21,23.37,-4.6,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2024-10-17,30.59,29.36,33.51,3,False,32.54,2024-10-22,33.51,8.97,2.37,WIN
ORWE,SERVICES,early,NEUTRAL,2024-10-22,29.87,28.67,32.72,1,False,31.16,2024-10-23,28.67,-4.59,1.0,LOSS
CIEB,BANKS,ultra,NEUTRAL,2024-10-23,16.96,16.45,18.58,8,False,32.37,2024-11-04,18.58,8.98,3.18,WIN
ABUK,ENERGY,early,NEUTRAL,2024-10-15,50.17,48.66,54.96,15,False,28.25,2024-11-05,49.6329345703125,-1.65,0.36,EXIT
ADIB,BANKS,early,NEUTRAL,2024-10-23,39.81,38.21,43.61,10,False,37.71,2024-11-06,43.61,8.97,2.37,WIN
KZPC,INDUSTRIAL,early,NEUTRAL,2024-10-22,11.51,11.05,12.61,15,False,28.57,2024-11-12,11.505663871765137,-0.61,0.01,EXIT
EGTS,SERVICES,ultra,NEUTRAL,2024-10-27,5.87,5.69,6.43,15,False,28.16,2024-11-17,5.820000171661377,-1.43,0.28,EXIT
HELI,REAL_ESTATE,early,NEUTRAL,2024-11-05,9.85,9.45,10.79,10,False,33.21,2024-11-19,9.45,-4.64,1.0,LOSS
HRHO,SERVICES,ultra,NEUTRAL,2024-11-06,22.39,21.71,24.53,9,False,29.58,2024-11-19,21.71,-3.61,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2024-11-19,34.01,33.15,37.26,1,False,27.13,2024-11-20,33.15,-3.1,1.0,LOSS
FWRY,SERVICES,ultra,NEUTRAL,2024-11-04,7.89,7.65,8.64,15,False,27.44,2024-11-25,8.229999542236328,3.73,1.42,EXIT
FAIT,BANKS,early,NEUTRAL,2024-11-21,38.03,36.5,41.66,2,False,23.5,2024-11-25,36.5,-4.6,1.0,LOSS
SAUD,BANKS,early,NEUTRAL,2024-11-17,12.95,12.43,14.19,8,False,30.14,2024-11-27,12.43,-4.59,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2024-11-20,32.88,31.56,36.02,5,False,27.84,2024-11-27,31.56,-4.59,1.0,LOSS
ISPH,ENERGY,buy,NEUTRAL,2024-11-27,5.46,5.29,5.98,1,False,20.75,2024-11-28,5.98,8.95,3.06,WIN
COMI,BANKS,early,NEUTRAL,2024-11-12,79.27,76.08,86.83,15,False,34.73,2024-12-03,79.95513153076172,0.29,0.21,EXIT
ADIB,BANKS,buy,NEUTRAL,2024-11-26,42.92,41.85,47.02,10,False,22.91,2024-12-10,41.85,-3.07,1.0,LOSS
OCDI,REAL_ESTATE,ultra,NEUTRAL,2024-12-01,60.7,58.86,66.49,7,False,32.98,2024-12-10,66.49,8.96,3.15,WIN
PHDC,REAL_ESTATE,early,NEUTRAL,2024-12-02,6.15,5.96,6.74,9,False,33.95,2024-12-15,6.74,9.02,3.11,WIN
HRHO,SERVICES,ultra,NEUTRAL,2024-12-10,21.32,20.68,23.36,6,False,30.17,2024-12-18,20.68,-3.58,1.0,LOSS
OCDI,REAL_ESTATE,early,NEUTRAL,2024-12-15,63.9,61.33,70.0,3,False,22.66,2024-12-18,61.33,-4.6,1.0,LOSS
FWRY,SERVICES,ultra,NEUTRAL,2024-12-02,8.36,8.11,9.16,15,False,30.59,2024-12-23,8.11,-3.57,1.0,LOSS
ORWE,SERVICES,buy,NEUTRAL,2024-12-18,24.82,24.07,27.19,3,False,32.81,2024-12-23,24.07,-3.6,1.0,LOSS
